date,steel_price_predicted,iron_ore_predicted,scrap_price_predicted,freight_index_predicted,fx_rate_predicted,pct_change_predicted,predicted_mean,volatility_score,lower_ci,upper_ci,supplier_id,supplier_name,material_id,material_name,supplier_factor
2026-01-03,701.3837214369222,110.65550698449364,348.34392227114284,306.961395202755,82.33050737945507,-2.6435366384802705e-05,701.3837987684931,Normal,681.3837214369222,721.3837214369222,SUP004,DeltaIron,MAT101,Steel Rod,1.0
2026-01-04,687.3562240986633,110.65550745602613,348.3439222631701,313.62440035287227,82.39347826600184,2.576400983667071e-05,687.3561502334595,Normal,681.3839021414932,721.3839021414932,SUP002,BetaMetals,MAT100,Steel Coil,0.98
2026-01-05,722.425237807095,110.65550425483632,348.34392226421784,318.7407151524296,82.60097049694608,-2.5109670587220023e-05,722.4253134655285,Normal,681.3837260263058,721.3837260263058,SUP005,PrimeSteel,MAT104,Steel Sheet,1.03
2026-01-06,722.4254145940188,110.6555072655703,348.343922265335,310.1805071341104,83.16323571223178,2.4471310600127083e-05,722.4253408580679,Normal,681.3838976640959,721.3838976640959,SUP005,PrimeSteel,MAT104,Steel Sheet,1.03
2026-01-07,715.4114049993678,110.65550189822908,348.34392226255454,303.42115395359883,82.33357508388282,-2.3848930563730164e-05,715.4114761616947,Normal,681.3837303915371,721.3837303915371,SUP001,AlphaSteel,MAT104,Steel Sheet,1.02
2026-01-08,736.4530880700331,110.65550562486978,348.3439222645334,314.5700622422044,82.33400277057349,2.324098598016633e-05,736.453016686607,Normal,681.3838934000315,721.3838934000315,SUP003,CoreSteel,MAT100,Steel Coil,1.05
2026-01-09,736.4529212599444,110.65550288059337,348.34392226791454,305.8189539617225,82.673429119054,-2.2650470399288025e-05,736.45299083905,Normal,681.3837345332804,721.3837345332804,SUP003,CoreSteel,MAT102,Steel Plate,1.05
2026-01-10,715.4115671507716,110.65550571219548,348.34392226277447,313.13481532741173,82.44995112867848,2.2074966032903376e-05,715.4115012843785,Normal,681.3838893635016,721.3838893635016,SUP001,AlphaSteel,MAT102,Steel Plate,1.02
2026-01-11,722.4252506294425,110.65550535497341,348.343922263119,309.91648171642464,82.37549949902379,-2.1512942771639842e-05,722.4253154499366,Normal,681.3837384751869,721.3837384751869,SUP005,PrimeSteel,MAT103,Steel Bar,1.03
2026-01-12,722.4254020901574,110.65550701520978,348.34392227114614,306.7976147798134,82.45710904750321,2.0965589819788022e-05,722.4253389189456,Normal,681.3838855244246,721.3838855244246,SUP005,PrimeSteel,MAT102,Steel Plate,1.03
2026-01-13,736.4529293289835,110.65550555869903,348.3439222656394,312.84108441127626,82.50908201707824,-2.0431941483156635e-05,736.4529920859062,Normal,681.3837422180795,721.3837422180795,SUP003,CoreSteel,MAT102,Steel Plate,1.05
2026-01-14,687.3562042484161,110.65550564034285,348.3439222655999,303.5026474562617,82.61945913866627,1.9913215987266142e-05,687.3561471560902,Normal,681.383881886139,721.383881886139,SUP002,BetaMetals,MAT104,Steel Sheet,0.98
2026-01-15,701.3837457677323,110.65550588399238,348.34392226127756,314.0847693458092,82.17587171136026,-1.940711928938299e-05,701.3838025383349,Normal,681.3837457677323,721.3837457677323,SUP004,DeltaIron,MAT101,Steel Rod,1.0
2026-01-16,687.3562008574593,110.65550482235761,348.34392226254596,309.6016897030902,82.24613270675609,1.8913789689989358e-05,687.3561466325459,Normal,681.3838784259789,721.3838784259789,SUP002,BetaMetals,MAT102,Steel Plate,0.98
2026-01-17,722.425261609846,110.65550632047243,348.3439222671989,303.8316711134811,82.59092194807971,-1.843358681252738e-05,722.425317153759,Normal,681.3837491357727,721.3837491357727,SUP005,PrimeSteel,MAT102,Steel Plate,1.03
2026-01-18,687.3561976383321,110.6555060070393,348.3439222631826,307.15037432942114,82.28499532739012,1.796525548325434e-05,687.3561461338995,Normal,681.3838751411553,721.3838751411553,SUP002,BetaMetals,MAT100,Steel Coil,0.98
2026-01-19,701.3837523398669,110.65550679261334,348.3439222602109,306.42723678874273,82.60243681435216,-1.750842766323757e-05,701.3838035592463,Normal,681.3837523398669,721.3837523398669,SUP004,DeltaIron,MAT103,Steel Bar,1.0
2026-01-20,687.3561945677881,110.65550660242133,348.3439222657276,306.9238180570829,82.39547171641969,1.7061712620503044e-05,687.356145658643,Normal,681.383872007947,721.383872007947,SUP002,BetaMetals,MAT100,Steel Coil,0.98
2026-01-21,687.3560802710335,110.65550533155557,348.3439222632332,314.80911890301303,82.52585430299614,-1.6628460686174407e-05,687.356127947588,Normal,681.3837553786057,721.3837553786057,SUP002,BetaMetals,MAT104,Steel Sheet,0.98
2026-01-22,687.356191667843,110.65550755322789,348.3439222648662,313.1389586499264,82.64784028023928,1.6206564912302213e-05,687.3561452069405,Normal,681.3838690488193,721.3838690488193,SUP002,BetaMetals,MAT101,Steel Rod,0.98
2026-01-23,687.3560831086112,110.65550687710846,348.3439222621528,312.6157599195185,82.35735068007145,-1.5793737362379545e-05,687.3561283856764,Normal,681.3837582740931,721.3837582740931,SUP002,BetaMetals,MAT103,Steel Bar,0.98
2026-01-24,715.4115435560512,110.65550861967428,348.343922263563,307.15477150113816,82.84280811831063,1.5392048702267402e-05,715.4114976271926,Normal,681.3838662314228,721.3838662314228,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-01-25,722.4252738435719,110.655506082482,348.3439222652218,315.22287095281416,82.53083704956988,-1.5001520747848218e-05,722.425319046107,Normal,681.3837610131766,721.3837610131766,SUP005,PrimeSteel,MAT102,Steel Plate,1.03
2026-01-26,701.3838635575702,110.65550618239291,348.3439222643615,312.38220743677414,82.92769785914808,1.462029766141626e-05,701.3838207873765,Normal,681.3838635575702,721.3838635575702,SUP004,DeltaIron,MAT102,Steel Plate,1.0
2026-01-27,722.4252765345805,110.65550602598971,348.3439222641931,310.12427037484827,82.62978176798006,-1.4247799107192094e-05,722.4253194633399,Normal,681.3837636258063,721.3837636258063,SUP005,PrimeSteel,MAT103,Steel Bar,1.03
2026-01-28,715.4115382375862,110.65550591119431,348.34392226491394,308.4706345518452,82.3304121134001,1.3885613014963383e-05,715.411496803356,Normal,681.3838610172414,721.3838610172414,SUP001,AlphaSteel,MAT102,Steel Plate,1.02
2026-01-29,715.4114414240639,110.6555049658913,348.3439222644682,316.638451360009,82.7566721837278,-1.353256373626266e-05,715.4114818025371,Normal,681.3837661020234,721.3837661020234,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-01-30,715.4115357755901,110.6555055194006,348.34392226361564,319.19185997225935,82.669914680327,1.3188428460431112e-05,715.411496421968,Normal,681.3838586035197,721.3838586035197,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-01-31,715.4114438240103,110.65550614801471,348.3439222639616,313.01508584141027,82.6232276719176,-1.2852962960607783e-05,715.4114821745335,Normal,681.3837684549121,721.3837684549121,SUP001,AlphaSteel,MAT102,Steel Plate,1.02
2026-02-01,687.3561791854552,110.65550564326857,348.34392226475404,309.4877430599117,82.25919627668314,1.2526206161211917e-05,687.3561432741867,Normal,681.383856311689,721.383856311689,SUP002,BetaMetals,MAT102,Steel Plate,0.98
2026-02-02,722.4252838095443,110.65550540657635,348.34392226289725,304.1241301436541,82.29920034218623,-1.220769628718088e-05,722.4253205925988,Normal,681.383770688878,721.383770688878,SUP005,PrimeSteel,MAT104,Steel Sheet,1.03
2026-02-03,736.4530468425509,110.65550526230638,348.3439222645261,310.8179550691372,82.36215924902416,1.1897464435861593e-05,736.4530102971041,Normal,681.3838541357627,721.3838541357627,SUP003,CoreSteel,MAT101,Steel Rod,1.05
2026-02-04,701.3837728095353,110.65550624174173,348.343922264312,315.96505664239476,82.56958797830197,-1.1595109705719864e-05,701.3838067294744,Normal,681.3837728095353,721.3837728095353,SUP004,DeltaIron,MAT103,Steel Bar,1.0
2026-02-05,715.4115291094298,110.6555053205782,348.3439222640838,307.4383029183696,83.13166329526821,1.1300308933037684e-05,715.4114953905447,Normal,681.3838520680684,721.3838520680684,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-02-06,722.4252880697475,110.6555069627688,348.34392226465184,300.7116357027603,82.30230840803223,-1.1012952561006983e-05,722.425321253237,Normal,681.3837748249975,721.3837748249975,SUP005,PrimeSteel,MAT103,Steel Bar,1.03
2026-02-07,715.4115271038904,110.6555058225666,348.34392226424757,311.8888856881635,82.30274617007565,1.0732620081554956e-05,715.4114950799429,Normal,681.3838501018533,721.3838501018533,SUP001,AlphaSteel,MAT104,Steel Sheet,1.02
2026-02-08,715.4114522731596,110.65550666220483,348.3439222635568,303.1701828164501,82.64206181567695,-1.0459816190966365e-05,715.4114834849767,Normal,681.3837767383918,721.3837767383918,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-02-09,715.4115252018314,110.65550579584844,348.34392226460693,310.5145230280817,82.41867353089833,1.019394804124829e-05,715.4114947848589,Normal,681.3838482370896,721.3838482370896,SUP001,AlphaSteel,MAT104,Steel Sheet,1.02
2026-02-10,715.4114541285187,110.65550590514403,348.34392226453656,307.3266585498241,82.34425848226157,-9.934605504913208e-06,715.4114837720076,Normal,681.3837785573712,721.3837785573712,SUP001,AlphaSteel,MAT104,Steel Sheet,1.02
2026-02-11,715.4115233941867,110.65550539717846,348.3439222628966,304.23789155962794,82.42584898221459,9.68193445416432e-06,715.4114945046448,Normal,681.383846464889,721.383846464889,SUP001,AlphaSteel,MAT102,Steel Plate,1.02
2026-02-12,701.3837802848026,110.65550584281218,348.34392226402167,310.3090815739657,82.47781340483236,-9.435644510169539e-06,701.3838078870565,Normal,681.3837802848026,721.3837802848026,SUP004,DeltaIron,MAT103,Steel Bar,1.0
2026-02-13,722.4253601267984,110.65550581783245,348.34392226402974,301.00144494765703,82.58816112817262,9.195892269886485e-06,722.4253324175326,Normal,681.3838447832994,721.3838447832994,SUP005,PrimeSteel,MAT103,Steel Bar,1.03
2026-02-14,715.4114575629127,110.65550574328549,348.3439222649128,311.60960430261946,82.14474152884023,-8.962121911260112e-06,715.4114843042963,Normal,681.3837819244242,721.3837819244242,SUP001,AlphaSteel,MAT102,Steel Plate,1.02
2026-02-15,715.4115200489165,110.65550606810304,348.34392226465366,307.1555795397258,82.21498730828627,8.734274947741483e-06,715.4114939865472,Normal,681.3838431852122,721.3838431852122,SUP001,AlphaSteel,MAT103,Steel Bar,1.02
2026-02-16,715.411459150657,110.65550560974015,348.34392226370306,301.41457457982506,82.5596635169038,-8.512339777499989e-06,715.4114845506653,Normal,681.3837834810363,721.3837834810363,SUP001,AlphaSteel,MAT102,Steel Plate,1.02
2026-02-17,715.4115185010403,110.65550570563808,348.3439222645236,304.75994777025744,82.25385554570224,8.295978837224993e-06,715.4114937467397,Normal,681.3838416676865,721.3838416676865,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-02-18,687.356109261334,110.65550546528401,348.34392226513074,304.0640588839959,82.57119363680276,-8.08503677340866e-06,687.356132440181,Normal,681.383784960545,721.383784960545,SUP002,BetaMetals,MAT104,Steel Sheet,0.98
2026-02-19,687.3561634191707,110.65550552347511,348.3439222640037,304.58730171659266,82.36431184437849,7.879152574830073e-06,687.3561408316186,Normal,681.3838402236436,721.3838402236436,SUP002,BetaMetals,MAT104,Steel Sheet,0.98
2026-02-20,736.4529756831037,110.65550591230894,348.3439222645133,312.49730952389245,82.49465754947249,-7.6789312575265e-06,736.4529992711113,Normal,681.3837863648606,721.3837863648606,SUP003,CoreSteel,MAT103,Steel Bar,1.05
2026-02-21,715.4115156326219,110.65550523256654,348.3439222641797,310.85367149598045,82.61660958524516,7.48387003479678e-06,715.411493301895,Normal,681.3838388555116,721.3838388555116,SUP001,AlphaSteel,MAT101,Steel Rod,1.02
2026-02-22,736.4529770855938,110.65550543943189,348.34392226473403,310.35643500175934,82.32623288481133,-7.293430959176561e-06,736.4529994880775,Normal,681.3837877005656,721.3837877005656,SUP003,CoreSteel,MAT104,Steel Sheet,1.05
2026-02-23,701.3838375546774,110.65550490627682,348.3439222644459,304.922204861278,82.81152684222891,7.10796466130148e-06,701.38381676107,Normal,681.3838375546774,721.3838375546774,SUP004,DeltaIron,MAT102,Steel Plate,1.0
2026-02-24,736.4529784153148,110.65550568255563,348.343922264107,313.01375747219646,82.49967622414299,-6.927406692724958e-06,736.4529996940155,Normal,681.3837889669664,721.3837889669664,SUP003,CoreSteel,MAT101,Steel Rod,1.05
2026-02-25,722.4253514091657,110.65550565198691,348.34392226428275,310.1986773324924,82.89640500544618,6.751312575659085e-06,722.4253310664825,Normal,681.3838363195783,721.3838363195783,SUP005,PrimeSteel,MAT101,Steel Rod,1.03
2026-02-26,687.3561143685968,110.65550569984,348.34392226431714,307.96590305834945,82.59860426162459,-6.579498768033432e-06,687.3561332307877,Normal,681.3837901720375,721.3837901720375,SUP002,BetaMetals,MAT104,Steel Sheet,0.98
2026-02-27,687.356158443415,110.65550573496279,348.34392226416986,306.3370080343621,82.29935042340212,6.41222466235547e-06,687.3561400601951,Normal,681.3838351463419,721.3838351463419,SUP002,BetaMetals,MAT104,Steel Sheet,0.98
2026-02-28,715.4114671418516,110.6555060241875,348.3439222642609,314.52709829003135,82.72546784986568,-6.249188955198548e-06,715.4114857884603,Normal,681.3837913155407,721.3837913155407,SUP001,AlphaSteel,MAT104,Steel Sheet,1.02
2026-03-01,715.4115107124553,110.65550585483591,348.3439222644351,317.10374728069337,82.63875035071052,6.0902858978195695e-06,715.4114925395859,Normal,681.3838340318189,721.3838340318189,SUP001,AlphaSteel,MAT102,Steel Plate,1.02
2026-03-02,701.3837924018355,110.65550566250528,348.34392226436444,310.951876287691,82.59208902873941,-5.9354067327710425e-06,701.3838097648742,Normal,681.3837924018355,721.3837924018355,SUP004,DeltaIron,MAT101,Steel Rod,1.0
2026-03-03,701.3838329733951,110.65550581693729,348.34392226420255,307.44857326888047,82.22819628526405,5.78450201071945e-06,701.3838160515069,Normal,681.3838329733951,721.3838329733951,SUP004,DeltaIron,MAT103,Steel Bar,1.0
2026-03-04,722.4253072364338,110.6555058893556,348.34392226458186,302.1091369896098,82.26819506972295,-5.637421685023014e-06,722.4253242226617,Normal,681.3837934334308,721.3837934334308,SUP005,PrimeSteel,MAT102,Steel Plate,1.03
2026-03-05,715.4115086076469,110.65550593349641,348.3439222642491,308.8241904029535,82.33114047370057,5.494117605309157e-06,715.4114922137225,Normal,681.3838319682812,721.3838319682812,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-03-06,715.4114703012601,110.65550563382858,348.3439222642928,313.992599272105,82.53850420453632,-5.354454923889307e-06,715.4114862782926,Normal,681.3837944130001,721.3837944130001,SUP001,AlphaSteel,MAT104,Steel Sheet,1.02
2026-03-07,701.3838310134238,110.65550591566759,348.3439222643394,305.4899302698416,83.10038817940556,5.218316134758538e-06,701.3838157478837,Normal,681.3838310134238,721.3838310134238,SUP004,DeltaIron,MAT101,Steel Rod,1.0
2026-03-08,701.3837953436488,110.6555054132233,348.34392226422335,298.7866888266107,82.27133742094114,-5.085628351775284e-06,701.3838102210021,Normal,681.3837953436488,721.3837953436488,SUP004,DeltaIron,MAT102,Steel Plate,1.0
2026-03-09,701.3838301060313,110.65550576207933,348.34392226430595,309.98312921720384,82.27178375919048,4.956256871579967e-06,701.3838156073159,Normal,681.3838301060313,721.3838301060313,SUP004,DeltaIron,MAT100,Steel Coil,1.0
2026-03-10,687.3561203028468,110.6555055051838,348.3439222644471,301.2877862356414,82.61098725363775,-4.830256294940938e-06,687.3561341507294,Normal,681.3837962273947,721.3837962273947,SUP002,BetaMetals,MAT102,Steel Plate,0.98
2026-03-11,736.453020706989,110.65550577025401,348.34392226423256,308.6516660792283,82.38768716263063,4.707459289043925e-06,736.4530062474798,Normal,681.3838292447514,721.3838292447514,SUP003,CoreSteel,MAT102,Steel Plate,1.05
2026-03-12,736.4529869204623,110.65550573681395,348.34392226424694,305.48543527932935,82.31330720988309,-4.587736857075697e-06,736.4530010123035,Normal,681.3837970671069,721.3837970671069,SUP003,CoreSteel,MAT103,Steel Bar,1.05
2026-03-13,715.4115049950271,110.65550589223099,348.343922264582,302.41803584972416,82.39487720372895,4.471074244172257e-06,715.4114916539187,Normal,681.3838284264972,721.3838284264972,SUP001,AlphaSteel,MAT103,Steel Bar,1.02
2026-03-14,687.3561219073229,110.65550575588499,348.34392226435216,308.5083161751746,82.44683162576526,-4.3573690655662745e-06,687.3561343992064,Normal,681.3837978646152,721.3837978646152,SUP002,BetaMetals,MAT102,Steel Plate,0.98
2026-03-15,701.3838276496567,110.65550576352778,348.3439222643505,299.22294971905035,82.55714851231507,4.24661099618362e-06,701.383815226579,Normal,681.3838276496567,721.3838276496567,SUP004,DeltaIron,MAT100,Steel Coil,1.0
2026-03-16,715.4114745943011,110.65550578633615,348.3439222641701,309.84871686391426,82.113895239793,-4.138645870455093e-06,715.4114869434177,Normal,681.3837986218639,721.3837986218639,SUP001,AlphaSteel,MAT101,Steel Rod,1.02
2026-03-17,687.3561503733976,110.65550568695504,348.343922264223,305.41541489921565,82.1841243748874,4.033421685534222e-06,687.356138810057,Normal,681.3838269116302,721.3838269116302,SUP002,BetaMetals,MAT101,Steel Rod,0.98
2026-03-18,722.4253133211827,110.65550582719565,348.3439222644172,299.69518861487734,82.52868616476744,-3.930897052306648e-06,722.4253251655421,Normal,681.383799340954,721.383799340954,SUP005,PrimeSteel,MAT104,Steel Sheet,1.03
2026-03-19,687.3561496865091,110.65550579785474,348.34392226424956,303.0590933320176,82.2229953820119,3.830965233930783e-06,687.3561387036316,Normal,681.3838262107236,721.3838262107236,SUP002,BetaMetals,MAT104,Steel Sheet,0.98
2026-03-20,715.411476024638,110.65550587139343,348.3439222641255,302.3824093895264,82.54022870274073,-3.7335575298058643e-06,715.411487165153,Normal,681.3838000241549,721.3838000241549,SUP001,AlphaSteel,MAT101,Steel Rod,1.02
2026-03-21,736.4530168216787,110.65550585358929,348.3439222643558,302.9243639653813,82.33342878224391,3.6385643609193608e-06,736.4530056455159,Normal,681.3838255444559,721.3838255444559,SUP003,CoreSteel,MAT102,Steel Plate,1.05
2026-03-22,701.3838006728695,110.65550573462177,348.34392226425166,310.8512220129612,82.46373622245451,-3.546073568116981e-06,701.3838110466646,Normal,681.3838006728695,721.3838006728695,SUP004,DeltaIron,MAT102,Steel Plate,1.0
2026-03-23,722.4253396597026,110.65550594259561,348.3439222643198,309.22634067016435,82.58565293964864,3.455948527353314e-06,722.4253292465193,Normal,681.3838249123326,721.3838249123326,SUP005,PrimeSteel,MAT103,Steel Bar,1.03
2026-03-24,687.3561252636124,110.65550587930313,348.3439222642066,308.74739151272126,82.2953877168489,-3.368046330720631e-06,687.3561349192847,Normal,681.3838012894004,721.3838012894004,SUP002,BetaMetals,MAT103,Steel Bar,0.98
2026-03-25,715.4115007978959,110.65550604242715,348.3439222642654,303.33233403410225,82.78051687703278,3.2824057472069512e-06,715.4114910035587,Normal,681.3838243116626,721.3838243116626,SUP001,AlphaSteel,MAT104,Steel Sheet,1.02
2026-03-26,715.411477912012,110.65550580491704,348.34392226433465,311.43984333961987,82.46878529930045,-3.198981823882008e-06,715.4114874574265,Normal,681.3838018745215,721.3838018745215,SUP001,AlphaSteel,MAT101,Steel Rod,1.02
2026-03-27,701.3838237412361,110.65550581426984,348.3439222642987,308.642937023496,82.86538073912723,3.117653202266979e-06,701.3838146209255,Normal,681.3838237412361,721.3838237412361,SUP004,DeltaIron,MAT102,Steel Plate,1.0
2026-03-28,715.4114784793386,110.65550579962873,348.3439222642917,306.42800244389196,82.56769394850407,-3.038352369699737e-06,715.4114875453432,Normal,681.3838024307241,721.3838024307241,SUP001,AlphaSteel,MAT101,Steel Rod,1.02
2026-03-29,715.4114996634069,110.65550578888256,348.34392226432175,304.81661057804035,82.26855453943556,2.96110265196603e-06,715.411490827783,Normal,681.3838231994184,721.3838231994184,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-03-30,701.3838029587854,110.65550570039143,348.34392226430316,313.0218215516201,82.6945280339486,-2.8858140654897113e-06,701.3838114008213,Normal,681.3838029587854,721.3838029587854,SUP004,DeltaIron,MAT101,Steel Rod,1.0
2026-03-31,722.4253373653073,110.65550575220621,348.3439222642676,315.61464135494566,82.60784919294481,2.8124371942439552e-06,722.4253288910209,Normal,681.3838226847644,721.3838226847644,SUP005,PrimeSteel,MAT100,Steel Coil,1.03
2026-04-01,736.452993633395,110.65550581105165,348.343922264282,309.4806859706127,82.5612122234165,-2.7409226666108566e-06,736.453002052474,Normal,681.3838034603762,721.3838034603762,SUP003,CoreSteel,MAT103,Steel Bar,1.05
2026-04-02,736.453013305777,110.65550576380167,348.3439222643151,305.99451682210685,82.1974567644386,2.671233900741754e-06,736.4530051006925,Normal,681.383822195978,721.383822195978,SUP003,CoreSteel,MAT103,Steel Bar,1.05
2026-04-03,687.3561278580164,110.65550574164459,348.3439222642376,300.6724317518518,82.23744895877569,-2.6033144862047664e-06,687.3561353213516,Normal,681.3838039367514,721.3838039367514,SUP002,BetaMetals,MAT104,Steel Sheet,0.98
2026-04-04,722.4253363837192,110.65550572813927,348.3439222643056,307.4019684362411,82.30037956063346,2.537129417667927e-06,722.4253287389822,Normal,681.3838217317663,721.3838217317663,SUP005,PrimeSteel,MAT101,Steel Rod,1.03
2026-04-05,687.3561283013793,110.65550581982558,348.3439222642967,312.5850179948004,82.50767701896017,-2.4726267144892233e-06,687.3561353900618,Normal,681.3838043891625,721.3838043891625,SUP002,BetaMetals,MAT101,Steel Rod,0.98
2026-04-06,736.4530123553596,110.65550573359418,348.34392226428713,304.0998442011203,83.06936842947691,2.409758548260754e-06,736.4530049534426,Normal,681.3838212908187,721.3838212908187,SUP003,CoreSteel,MAT100,Steel Coil,1.05
2026-04-07,701.3838048189128,110.65550588732194,348.34392226431083,297.4135159677143,82.24062040786315,-2.3484867162082423e-06,701.3838116891094,Normal,681.3838048189128,721.3838048189128,SUP004,DeltaIron,MAT103,Steel Bar,1.0
2026-04-08,715.4114972893508,110.65550578058603,348.34392226429395,308.6227110505881,82.24107404239636,2.2887611139665864e-06,715.4114904600011,Normal,681.3838208719126,721.3838208719126,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-04-09,736.4529954884034,110.65550585918572,348.34392226426513,299.944366342276,82.58016415547202,-2.2305706615100007e-06,736.4530023399562,Normal,681.3838052270509,721.3838052270509,SUP003,CoreSteel,MAT103,Steel Bar,1.05
2026-04-10,722.4253350883755,110.6555057780849,348.34392226430896,307.3214991976856,82.35695096334753,2.1738597366649515e-06,722.4253285382698,Normal,681.383820474151,721.383820474151,SUP005,PrimeSteel,MAT100,Steel Coil,1.03
2026-04-11,736.4529958955046,110.65550578831622,348.343922264306,304.170688273263,82.2826048371502,-2.1185810439305897e-06,736.4530024030164,Normal,681.3838056147663,721.3838056147663,SUP003,CoreSteel,MAT103,Steel Bar,1.05
2026-04-12,722.4253346992049,110.65550574076485,348.34392226423756,301.11851508837395,82.3641530819566,2.0647110687832537e-06,722.4253284779637,Normal,681.3838200963154,721.3838200963154,SUP005,PrimeSteel,MAT100,Steel Coil,1.03
2026-04-13,722.4253201624973,110.65550578248124,348.3439222642845,307.2218164982187,82.41609626330889,-2.0122089994245584e-06,722.4253262255285,Normal,681.383805983007,721.383805983007,SUP005,PrimeSteel,MAT103,Steel Bar,1.03
2026-04-14,722.4253343296425,110.65550578014286,348.34392226428486,297.95272102673744,82.52638108692237,1.961053253118905e-06,722.4253284206947,Normal,681.383819737517,721.383819737517,SUP005,PrimeSteel,MAT100,Steel Coil,1.03
2026-04-15,687.356130206061,110.65550577316442,348.3439222643217,308.5901677349774,82.08329285135277,-1.9111934479454362e-06,687.3561356851732,Normal,681.3838063327154,721.3838063327154,SUP002,BetaMetals,MAT101,Steel Rod,0.98
2026-04-16,701.383819396694,110.65550580357105,348.3439222643109,304.17172875661777,82.15350412386542,1.8626005404698276e-06,701.3838139478809,Normal,681.383819396694,721.383819396694,SUP004,DeltaIron,MAT104,Steel Sheet,1.0
2026-04-17,736.4529969980796,110.65550576066306,348.3439222642712,298.4664896244828,82.49795031803126,-1.8152480740774024e-06,736.4530025738779,Normal,681.3838066648377,721.3838066648377,SUP003,CoreSteel,MAT100,Steel Coil,1.05
2026-04-18,701.3838190729957,110.6555057696402,348.34392226430543,301.84320234863833,82.19237547066503,1.7690967357708587e-06,701.383813897726,Normal,681.3838190729957,721.3838190729957,SUP004,DeltaIron,MAT104,Steel Sheet,1.0
2026-04-19,715.4114831199357,110.65550574714032,348.3439222643308,301.1800663972944,82.50950285337609,-1.7241154171010464e-06,715.411488264494,Normal,681.3838069803292,721.3838069803292,SUP001,AlphaSteel,MAT101,Steel Rod,1.02
2026-04-20,736.4530097037087,110.65550575258767,348.3439222642837,301.73514181191075,82.30278357702645,1.6802651492398013e-06,736.4530045425788,Normal,681.3838187654369,721.3838187654369,SUP003,CoreSteel,MAT101,Steel Rod,1.05
2026-04-21,701.3838072799433,110.65550578898694,348.343922264305,309.6733247783643,82.4330515736563,-1.6375475531127393e-06,701.3838120704216,Normal,681.3838072799433,721.3838072799433,SUP004,DeltaIron,MAT103,Steel Bar,1.0
2026-04-22,701.3838184734603,110.65550572535531,348.34392226429105,308.0617387846558,82.55493179879193,1.595918930341611e-06,701.3838138048139,Normal,681.3838184734603,721.3838184734603,SUP004,DeltaIron,MAT104,Steel Sheet,1.0
2026-04-23,715.4114837158854,110.65550574472027,348.3439222643142,307.5956793900852,82.2647768341028,-1.5553348275965106e-06,715.4114883568042,Normal,681.3838075645936,721.3838075645936,SUP001,AlphaSteel,MAT102,Steel Plate,1.02
2026-04-24,722.4253327419677,110.65550569481088,348.34392226430214,302.19445971787,82.74974008211768,1.5157880062233176e-06,722.4253281746901,Normal,681.3838181960851,721.3838181960851,SUP005,PrimeSteel,MAT103,Steel Bar,1.03
2026-04-25,736.4529982266031,110.65550576747943,348.343922264288,310.312653758674,82.43812633489148,-1.4772546630403838e-06,736.4530027642063,Normal,681.38380783486,721.38380783486,SUP003,CoreSteel,MAT104,Steel Sheet,1.05
2026-04-26,736.453008829286,110.65550576461784,348.3439222642953,307.5287102699914,82.83458731940871,1.4396958070150845e-06,736.453004407055,Normal,681.3838179326533,721.3838179326533,SUP003,CoreSteel,MAT100,Steel Coil,1.05
2026-04-27,715.4114842534839,110.65550576909743,348.34392226429674,305.3264652021519,82.53701328618772,-1.4030837602874158e-06,715.4114884401017,Normal,681.3838080916508,721.3838080916508,SUP001,AlphaSteel,MAT100,Steel Coil,1.02
2026-04-28,722.4253322129144,110.65550577238533,348.3439222642906,303.7274864170404,82.23798711637897,1.3674097187887924e-06,722.4253280927168,Normal,681.3838176824412,721.3838176824412,SUP005,PrimeSteel,MAT101,Steel Rod,1.03
2026-04-29,736.4529987522806,110.65550579946006,348.3439222642944,311.9427878910056,82.66381558709475,-1.3326420855719334e-06,736.4530028456685,Normal,681.3838083355053,721.3838083355053,SUP003,CoreSteel,MAT102,Steel Plate,1.05
2026-04-30,736.4530083170224,110.65550578360683,348.3439222643017,314.5468066942949,82.57717425337938,1.2987579456336107e-06,736.453004327697,Normal,681.3838174447832,721.3838174447832,SUP003,CoreSteel,MAT100,Steel Coil,1.05
2026-05-01,736.4529989954814,110.65550576560248,348.3439222642987,308.4258526723295,82.53056049650183,-1.2657346504241218e-06,736.4530028833528,Normal,681.3838085671251,721.3838085671251,SUP003,CoreSteel,MAT104,Steel Sheet,1.05
2026-05-02,722.4253317356347,110.65550578005909,348.34392226429196,304.951960599768,82.16694114795682,1.2335525267914704e-06,722.425328018774,Normal,681.3838172190628,721.3838172190628,SUP005,PrimeSteel,MAT104,Steel Sheet,1.03
